% GPS_time week, GPS_time sec, az[rad], age[s]
2312, 127551.500, 4.925816876296806, 1.1
2312, 127551.550, 4.925475965776248, 1.1
2312, 127551.600, 4.925145990191552, 1.1
2312, 127551.650, 4.92469996609915, 1.1
2312, 127551.700, 4.923913595926872, 1.1
2312, 127551.750, 4.9232954129497095, 1.1
2312, 127551.800, 4.922442773104464, 1.1
2312, 127551.850, 4.9210849366578, 1.4
2312, 127551.900, 4.919581692057572, 1.1
2312, 127551.950, 4.919204152243205, 1.1
2312, 127552.000, 4.918580392085987, 1.1
2312, 127552.050, 4.917197780739999, 1.1
2312, 127552.100, 4.917056066036874, 1.1
2312, 127552.150, 4.915928814939379, 1.0
2312, 127552.200, 4.915845884803545, 1.1
2312, 127552.250, 4.915589776211958, 1.1
2312, 127552.300, 4.914379468175887, 1.1
2312, 127552.350, 4.913531444870913, 1.1
2312, 127552.400, 4.91239368373115, 1.1
2312, 127552.450, 4.910935256917843, 1.1
2312, 127552.500, 4.910252886669664, 1.1
2312, 127552.550, 4.91076046270652, 1.2
2312, 127552.600, 4.911482013776947, 1.4
2312, 127552.650, 4.911602136864451, 1.1
2312, 127552.700, 4.911415206026172, 1.1
2312, 127552.750, 4.911442736093748, 1.2
2312, 127552.800, 4.911323062305865, 1.1
2312, 127552.850, 4.91209832925508, 1.0
2312, 127552.900, 4.913104207851585, 1.1
2312, 127552.950, 4.913400240791697, 1.1
2312, 127553.000, 4.913639220395945, 1.0
2312, 127553.050, 4.914198400608003, 1.2
2312, 127553.100, 4.915974218008252, 1.2
2312, 127553.150, 4.917145305029793, 1.1
2312, 127553.200, 4.9170786102500195, 1.1
2312, 127553.250, 4.915861909412799, 1.1
2312, 127553.300, 4.914621617344055, 1.2
2312, 127553.350, 4.9143940339421235, 1.3
2312, 127553.400, 4.914258992469136, 1.4
2312, 127553.450, 4.914166492629063, 1.2
2312, 127553.500, 4.913805518603756, 1.1
2312, 127553.550, 4.912858492756049, 1.2
2312, 127553.600, 4.912285303974469, 1.2
2312, 127553.650, 4.912539059516252, 1.3
2312, 127553.700, 4.9125371455917906, 1.0
2312, 127553.750, 4.912510057213857, 1.2
2312, 127553.800, 4.911988621569462, 1.2
2312, 127553.850, 4.911869318312193, 1.0
2312, 127553.900, 4.912762510411898, 1.2
2312, 127553.950, 4.912869919590419, 1.2
2312, 127554.000, 4.911963885119003, 1.2
2312, 127554.050, 4.910747364221616, 1.2
2312, 127554.100, 4.909557294853569, 1.4
2312, 127554.150, 4.910025046897313, 1.0
2312, 127554.200, 4.91041221947478, 1.1
2312, 127554.250, 4.910278169705516, 1.2
2312, 127554.300, 4.910331112107675, 1.1
2312, 127554.350, 4.9108902776308, 1.1
2312, 127554.400, 4.910770470420332, 1.2
2312, 127554.450, 4.911076649651229, 1.2
2312, 127554.500, 4.911969048041888, 1.2
2312, 127554.550, 4.913125270223249, 1.3
2312, 127554.600, 4.913604312699582, 1.3
2312, 127554.650, 4.914173977327014, 1.3
2312, 127554.700, 4.914858616022775, 1.0
2312, 127554.750, 4.914970514036106, 1.1
2312, 127554.800, 4.915366037949847, 1.2
2312, 127554.850, 4.915404990609005, 1.1
2312, 127554.900, 4.914666432997847, 1.4
2312, 127554.950, 4.914629013438587, 1.1
2312, 127555.000, 4.91421915984438, 1.2
2312, 127555.050, 4.9140623332499, 1.2
2312, 127555.100, 4.914210172199364, 1.2
2312, 127555.150, 4.9145061916527215, 1.2
2312, 127555.200, 4.914390103603265, 1.2
2312, 127555.250, 4.914122619158922, 1.2
2312, 127555.300, 4.913524258490394, 1.3
2312, 127555.350, 4.913313670997109, 1.3
2312, 127555.400, 4.913449284819163, 1.4
2312, 127555.450, 4.914249688833531, 1.3
2312, 127555.500, 4.91455529295258, 1.2
2312, 127555.550, 4.91519349361287, 1.2
2312, 127555.600, 4.914847113556877, 1.4
2312, 127555.650, 4.914794224655279, 1.2
2312, 127555.700, 4.914891639165584, 1.3
2312, 127555.750, 4.914760154479982, 1.2
2312, 127555.800, 4.914363519539092, 1.2
2312, 127555.850, 4.914590911767959, 1.0
2312, 127555.900, 4.91527334046698, 1.0
2312, 127555.950, 4.916250543210636, 1.0
2312, 127556.000, 4.9162482980732936, 1.0
2312, 127556.050, 4.916889880644117, 1.0
2312, 127556.100, 4.917320273164646, 1.0
2312, 127556.150, 4.91808171898739, 1.0
2312, 127556.200, 4.918470909665328, 1.1
2312, 127556.250, 4.918470909665328, 1.1
2312, 127556.300, 4.919516593070092, 1.1
2312, 127556.350, 4.919871154672373, 1.1
2312, 127556.400, 4.92023348073909, 1.2
2312, 127556.450, 4.920465918672232, 1.2
2312, 127556.500, 4.920325429790817, 1.2
2312, 127556.550, 4.919063551987059, 1.2
2312, 127556.600, 4.91981818741964, 1.2
2312, 127556.650, 4.9208980308773445, 1.1
2312, 127556.700, 4.921543960526283, 1.3
2312, 127556.750, 4.920633659465828, 1.3
2312, 127556.800, 4.920545781034887, 1.3
2312, 127556.850, 4.9208826245204715, 1.3
2312, 127556.900, 4.9205287073745705, 1.3
2312, 127556.950, 4.920316704727581, 1.4
2312, 127557.000, 4.92055420485114, 1.3
2312, 127557.050, 4.92023947126349, 1.4
2312, 127557.100, 4.9200127750150315, 1.3
2312, 127557.150, 4.92010485700572, 1.4
2312, 127557.200, 4.920190005979698, 1.5
2312, 127557.250, 4.920360510499627, 1.4
2312, 127557.300, 4.920371664094004, 1.4
2312, 127557.350, 4.920304766826137, 1.3
2312, 127557.400, 4.920351248032581, 1.5
2312, 127557.450, 4.921024592411378, 1.4
2312, 127557.500, 4.921896272114192, 1.4
2312, 127557.550, 4.922098050571524, 1.5
2312, 127557.600, 4.922207867203943, 1.5
2312, 127557.650, 4.921401630614167, 1.5
2312, 127557.700, 4.920550880841875, 1.5
2312, 127557.750, 4.919545115831812, 1.6
2312, 127557.800, 4.92032942037143, 1.5
2312, 127557.850, 4.920935378117186, 1.5
2312, 127557.900, 4.920505683180094, 1.5
2312, 127557.950, 4.9208109431080445, 1.6
2312, 127558.000, 4.9207466752672735, 1.7
2312, 127558.050, 4.920923777315467, 1.5
2312, 127558.100, 4.92100002153249, 1.0
2312, 127558.150, 4.921349787719136, 1.0
2312, 127558.200, 4.921142388124748, 1.0
2312, 127558.250, 4.921536429316012, 1.1
2312, 127558.300, 4.921901995042775, 1.1
2312, 127558.350, 4.921788088819104, 1.1
2312, 127558.400, 4.922060954960629, 1.2
2312, 127558.450, 4.9220200537391126, 1.2
2312, 127558.500, 4.922042008648986, 1.2
2312, 127558.550, 4.922330863978042, 1.2
2312, 127558.600, 4.922542158931147, 1.3
2312, 127558.650, 4.92286138850872, 1.3
2312, 127558.700, 4.923571131880082, 1.3
2312, 127558.750, 4.923719326060965, 1.8
2312, 127558.800, 4.924267836114867, 1.3
2312, 127558.850, 4.9247083908786715, 1.3
2312, 127558.900, 4.924971733165972, 1.8
2312, 127558.950, 4.925810771128356, 1.6
2312, 127559.000, 4.926214398223227, 1.6
2312, 127559.050, 4.926510050421868, 1.6
2312, 127559.100, 4.926156383111787, 1.7
2312, 127559.150, 4.926658628842396, 1.7
2312, 127559.200, 4.9275745637945185, 1.7
2312, 127559.250, 4.928198200497768, 1.8
2312, 127559.300, 4.928559173078261, 1.7
2312, 127559.350, 4.927772909418623, 1.7
2312, 127559.400, 4.927919414310512, 1.6
2312, 127559.450, 4.929090527011577, 1.8
2312, 127559.500, 4.929711529270028, 1.9
2312, 127559.550, 4.929546706202116, 1.7
2312, 127559.600, 4.929030559548185, 1.6
2312, 127559.650, 4.927788408518136, 1.7
2312, 127559.700, 4.927122537261122, 1.6
2312, 127559.750, 4.927619096515883, 1.9
2312, 127559.800, 4.928532343432314, 1.6
2312, 127559.850, 4.929430906629082, 1.7
2312, 127559.900, 4.930659043152543, 1.7
2312, 127559.950, 4.930846855193356, 1.7
2312, 127560.000, 4.930463837512247, 1.8
2312, 127560.050, 4.930283387616164, 1.0
2312, 127560.100, 4.9306195769849355, 1.0
2312, 127560.150, 4.931606472555779, 1.0
2312, 127560.200, 4.932579768239787, 1.0
2312, 127560.250, 4.932730493780785, 1.8
2312, 127560.300, 4.932613440406003, 1.8
2312, 127560.350, 4.970824294797647, 5.1
2312, 127560.400, 4.9708294528862815, 5.1
2312, 127560.450, 4.97014866469657, 5.1
2312, 127560.500, 4.969888178049961, 5.1
2312, 127560.550, 4.969465924734084, 5.2
2312, 127560.600, 4.969214519669061, 5.2
2312, 127560.650, 4.969186302240869, 5.2
2312, 127560.700, 4.9689306938753495, 5.2
2312, 127560.750, 4.967951049943264, 5.3
2312, 127560.800, 4.96709382173093, 5.3
2312, 127560.850, 4.966546456545757, 5.3
2312, 127560.900, 4.965619806754369, 5.3
2312, 127560.950, 4.96525978352744, 5.3
2312, 127561.000, 4.9655732349446335, 5.4
