% GPS_time week, GPS_time sec, az[rad], age[s]
2314, 304420.650, 5.103976341228658, 3.1
2314, 304420.700, 5.104246671632134, 3.1
2314, 304420.750, 5.104526575462469, 3.1
2314, 304420.800, 5.1041095810567505, 3.1
2314, 304420.850, 5.103677500033678, 3.1
2314, 304420.900, 5.103514427353719, 3.2
2314, 304420.950, 5.102416897104936, 3.2
2314, 304421.000, 5.101568317361608, 3.2
2314, 304421.050, 5.101136118917466, 3.2
2314, 304421.100, 5.101517329055035, 3.2
2314, 304421.150, 5.103544692997041, 3.2
2314, 304421.200, 5.1050683073352925, 3.3
2314, 304421.250, 5.105270362733791, 3.3
2314, 304421.300, 5.105802225898125, 3.3
2314, 304421.350, 5.106089853919855, 3.3
2314, 304421.400, 5.106226285112656, 3.3
2314, 304421.450, 5.106054087507198, 3.3
2314, 304421.500, 5.120477244416472, 3.4
2314, 304421.550, 5.125206328031276, 3.4
2314, 304421.600, 5.123457764290782, 3.4
2314, 304421.650, 5.117520419647667, 3.5
2314, 304421.700, 5.112941159802128, 3.5
2314, 304421.750, 5.106064457639979, 3.5
2314, 304421.800, 5.098451546215829, 3.6
2314, 304421.850, 5.090915126417856, 3.6
2314, 304421.900, 5.0848402748426444, 3.6
2314, 304421.950, 5.079840068665645, 3.7
2314, 304422.000, 5.075461699575558, 3.7
2314, 304422.050, 5.072828885313421, 3.8
2314, 304422.100, 5.071229023638998, 3.8
2314, 304422.150, 5.067764097509041, 3.8
2314, 304422.200, 5.064562639465047, 3.9
2314, 304422.250, 5.063550953485281, 3.9
2314, 304422.300, 5.064051006307055, 3.9
2314, 304422.350, 5.070241428681147, 3.9
2314, 304422.400, 5.077634747862891, 3.9
2314, 304422.450, 5.085970043004677, 3.9
2314, 304422.500, 5.0927048879052315, 3.9
2314, 304422.550, 5.1013304240687365, 3.9
2314, 304422.600, 5.109501266691664, 3.9
2314, 304422.650, 5.116173880361153, 4.0
2314, 304422.700, 5.123875603376016, 4.0
2314, 304422.750, 5.13164571038986, 4.0
2314, 304422.800, 5.136192193647819, 4.0
2314, 304422.850, 5.1388893374392595, 4.0
2314, 304422.900, 5.143353982797726, 4.0
2314, 304422.950, 5.148684237865882, 4.0
2314, 304423.000, 5.151569613423024, 4.0
2314, 304423.050, 5.152020214752421, 4.0
2314, 304423.100, 5.150830484660115, 4.1
2314, 304423.150, 5.1505331575728, 4.1
2314, 304423.200, 5.14973008058921, 4.1
2314, 304423.250, 5.147407716079583, 4.1
2314, 304423.300, 5.143479477984808, 4.1
2314, 304423.350, 5.139450002793268, 4.2
2314, 304423.400, 5.134443811767859, 4.2
2314, 304423.450, 5.129767969868846, 4.2
2314, 304423.500, 5.125378199369555, 4.2
2314, 304423.550, 5.1215270256496215, 3.0
2314, 304423.600, 5.119028226184203, 3.1
2314, 304423.650, 5.116546785934013, 3.1
2314, 304423.700, 5.114527638110324, 3.2
2314, 304423.750, 5.113266788178732, 3.3
2314, 304423.800, 5.112078154745558, 3.4
2314, 304423.850, 5.111042720248963, 3.4
2314, 304423.900, 5.109987709894771, 3.5
2314, 304423.950, 5.108982456277884, 3.6
2314, 304424.000, 5.109412896276359, 3.6
2314, 304424.050, 5.109770953792462, 3.7
2314, 304424.100, 5.109548930402309, 3.8
2314, 304424.150, 5.108874307999854, 3.8
2314, 304424.200, 5.108451623719793, 3.9
2314, 304424.250, 5.107000215500342, 4.0
2314, 304424.300, 5.104696321777982, 4.0
